date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:13	16812/16812	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:11%20GMT	https://f-commission.com/project/smarthotel-kutchan/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/smarthotel-kutchan/index.html	(from https://f-commission.com/)
10:27:14	16340/16340	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:12%20GMT	https://f-commission.com/project/wagaya-maruyama/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/wagaya-maruyama/index.html	(from https://f-commission.com/)
10:27:14	16697/16697	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:13%20GMT	https://f-commission.com/project/tentoten-4-sapporo-station/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/tentoten-4-sapporo-station/index.html	(from https://f-commission.com/)
10:27:14	22430/22430	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:13%20GMT	https://f-commission.com/project/om-hostel-bunyonyi/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/om-hostel-bunyonyi/index.html	(from https://f-commission.com/)
10:27:14	16532/16532	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:13%20GMT	https://f-commission.com/project/furano_consulting/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/furano_consulting/index.html	(from https://f-commission.com/)
10:27:15	7104/7104	---M--	200	added ('OK')	text/css	etag:%221bc0-610d6ea95de40%22	https://f-commission.com/css/people.css?update=20240208040505	C:/Users/Cneo/Downloads/Testing/f-commission.com/css/people8984.css	(from https://f-commission.com/people/)
10:27:15	16501/16501	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:14%20GMT	https://f-commission.com/project/zenhostel/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/zenhostel/index.html	(from https://f-commission.com/)
10:27:15	14986/14986	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:15%20GMT	https://f-commission.com/project/hokkaido-tsunagaru-market/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/hokkaido-tsunagaru-market/index.html	(from https://f-commission.com/)
10:27:15	17143/17143	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:15%20GMT	https://f-commission.com/news/717/	C:/Users/Cneo/Downloads/Testing/f-commission.com/news/717/index.html	(from https://f-commission.com/)
10:27:15	17777/17777	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:15%20GMT	https://f-commission.com/news/685/	C:/Users/Cneo/Downloads/Testing/f-commission.com/news/685/index.html	(from https://f-commission.com/)
10:27:16	8562/8562	---M--	200	added ('OK')	text/css	etag:%222172-610d6ea95de40%22	https://f-commission.com/css/project.css?update=20240208040505	C:/Users/Cneo/Downloads/Testing/f-commission.com/css/project8984.css	(from https://f-commission.com/project/)
10:27:16	18295/18295	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:15%20GMT	https://f-commission.com/news/667/	C:/Users/Cneo/Downloads/Testing/f-commission.com/news/667/index.html	(from https://f-commission.com/)
10:27:16	22627/22627	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:16%20GMT	https://f-commission.com/member/	C:/Users/Cneo/Downloads/Testing/f-commission.com/member/index.html	(from https://f-commission.com/people/)
10:27:16	12640/12640	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:16%20GMT	https://f-commission.com/people/741/	C:/Users/Cneo/Downloads/Testing/f-commission.com/people/741/index.html	(from https://f-commission.com/people/)
10:27:17	12803/12803	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:16%20GMT	https://f-commission.com/people/736/	C:/Users/Cneo/Downloads/Testing/f-commission.com/people/736/index.html	(from https://f-commission.com/people/)
10:27:17	56954/56954	---M--	200	added ('OK')	image/jpeg	etag:%22de7a-6002f2bcdbfb3%22	https://f-commission.com/uploads/2023/05/PANA1201-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2023/05/PANA1201-640x427.jpg	(from https://f-commission.com/project/)
10:27:17	12785/12785	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:16%20GMT	https://f-commission.com/people/733/	C:/Users/Cneo/Downloads/Testing/f-commission.com/people/733/index.html	(from https://f-commission.com/people/)
10:27:17	12291/12291	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:17%20GMT	https://f-commission.com/people/730/	C:/Users/Cneo/Downloads/Testing/f-commission.com/people/730/index.html	(from https://f-commission.com/people/)
10:27:17	13247/13247	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:17%20GMT	https://f-commission.com/people/69/	C:/Users/Cneo/Downloads/Testing/f-commission.com/people/69/index.html	(from https://f-commission.com/people/)
10:27:17	52560/52560	---M--	200	added ('OK')	image/jpeg	etag:%22cd50-5d3f1f5161f00%22	https://f-commission.com/uploads/2021/12/S5A9918-Editar-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/S5A9918-Editar-640x427.jpg	(from https://f-commission.com/project/)
10:27:18	49176/49176	---M--	200	added ('OK')	image/jpeg	etag:%22c018-5d288af5c4bc0%22	https://f-commission.com/uploads/2021/12/fc-pro-02-1-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/fc-pro-02-1-640x427.jpg	(from https://f-commission.com/project/)
10:27:18	13008/13008	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:17%20GMT	https://f-commission.com/people/72/	C:/Users/Cneo/Downloads/Testing/f-commission.com/people/72/index.html	(from https://f-commission.com/people/)
10:27:18	12760/12760	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:18%20GMT	https://f-commission.com/people/515/	C:/Users/Cneo/Downloads/Testing/f-commission.com/people/515/index.html	(from https://f-commission.com/people/)
10:27:18	10306/10306	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:18%20GMT	https://f-commission.com/project/category/operation/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/category/operation/index.html	(from https://f-commission.com/project/)
10:27:18	11101/11101	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:18%20GMT	https://f-commission.com/project/category/realestate/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/category/realestate/index.html	(from https://f-commission.com/project/)
10:27:19	66218/66218	---M--	200	added ('OK')	image/jpeg	etag:%22102aa-5d3056c033500%22	https://f-commission.com/uploads/2021/12/fc-pro-01-1-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/fc-pro-01-1-640x427.jpg	(from https://f-commission.com/project/)
10:27:19	53246/53246	---M--	200	added ('OK')	image/jpeg	etag:%22cffe-5d3b77e6b7240%22	https://f-commission.com/uploads/2021/12/fc-pro-03-1-2-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/fc-pro-03-1-2-640x427.jpg	(from https://f-commission.com/project/)
10:27:19	13505/13505	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:19%20GMT	https://f-commission.com/project/category/in-house/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/category/in-house/index.html	(from https://f-commission.com/project/)
10:27:19	10899/10899	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:18%20GMT	https://f-commission.com/project/category/newbussiness/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/category/newbussiness/index.html	(from https://f-commission.com/project/)
10:27:20	10953/10953	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:19%20GMT	https://f-commission.com/project/category/consulting/	C:/Users/Cneo/Downloads/Testing/f-commission.com/project/category/consulting/index.html	(from https://f-commission.com/project/)
10:27:20	79908/79908	---M--	200	added ('OK')	image/jpeg	etag:%2213824-5d28daccea9c0%22	https://f-commission.com/uploads/2021/12/fc-pro-07-1-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/fc-pro-07-1-640x427.jpg	(from https://f-commission.com/project/)
10:27:20	62493/62493	---M--	200	added ('OK')	image/jpeg	etag:%22f41d-5d28d7a70fc80%22	https://f-commission.com/uploads/2021/12/fc-pro-06-1-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/fc-pro-06-1-640x427.jpg	(from https://f-commission.com/project/)
10:27:21	95163/95163	---M--	200	added ('OK')	image/jpeg	etag:%22173bb-5d415f1578600%22	https://f-commission.com/uploads/2021/12/91acd4d04589359fab0e486ecee359d1-640x425.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/91acd4d04589359fab0e486ecee359d1-640x425.jpg	(from https://f-commission.com/project/)
10:27:21	64117/64117	---M--	200	added ('OK')	image/jpeg	etag:%22fa75-5d30521262b00%22	https://f-commission.com/uploads/2021/12/fc-pro-16-1-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/fc-pro-16-1-640x427.jpg	(from https://f-commission.com/project/)
10:27:21	61030/61030	---M--	200	added ('OK')	image/jpeg	etag:%22ee66-5d3053ac77280%22	https://f-commission.com/uploads/2021/12/fc-pro-19-1-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/fc-pro-19-1-640x427.jpg	(from https://f-commission.com/project/)
10:27:21	64487/64487	---M--	200	added ('OK')	image/jpeg	etag:%22fbe7-5d304e6cbd040%22	https://f-commission.com/uploads/2021/12/fc-pro-08-1-640x427.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/fc-pro-08-1-640x427.jpg	(from https://f-commission.com/project/)
10:27:21	2053/2053	---M--	200	added ('OK')	text/css	etag:%22805-5d3844cbaaf00%22	https://f-commission.com/css/about.css?update=20211219185420	C:/Users/Cneo/Downloads/Testing/f-commission.com/css/aboutd62f.css	(from https://f-commission.com/about/)
10:27:22	16429/16429	---M--	200	added ('OK')	text/css	etag:%22402d-5d3844cc9f140%22	https://f-commission.com/css/news.css?update=20211219185421	C:/Users/Cneo/Downloads/Testing/f-commission.com/css/news200a.css	(from https://f-commission.com/news/)
10:27:22	19544/19544	---M--	200	added ('OK')	image/jpeg	etag:%224c58-5d27a76f27ec0%22	https://f-commission.com/common/img/post-placehold02.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/common/img/post-placehold02.jpg	(from https://f-commission.com/news/)
10:27:23	34203/34203	---M--	200	added ('OK')	image/jpeg	etag:%22859b-5d3c8a81dd2c0%22	https://f-commission.com/uploads/2021/12/scr-640x418.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/scr-640x418.jpg	(from https://f-commission.com/news/)
10:27:23	15444/15444	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:23%20GMT	https://f-commission.com/news/49/	C:/Users/Cneo/Downloads/Testing/f-commission.com/news/49/index.html	(from https://f-commission.com/news/)
10:27:23	14629/14629	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:23%20GMT	https://f-commission.com/news/category/notification/	C:/Users/Cneo/Downloads/Testing/f-commission.com/news/category/notification/index.html	(from https://f-commission.com/news/)
10:27:23	14640/14640	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:23%20GMT	https://f-commission.com/news/date/2022/6/	C:/Users/Cneo/Downloads/Testing/f-commission.com/news/date/2022/6/index.html	(from https://f-commission.com/news/)
10:27:24	262730/262730	---M--	200	added ('OK')	image/png	etag:%224024a-5d89145d50840%22	https://f-commission.com/uploads/2022/02/7e787eacba7bc0ff0bc17616f1e745e3-640x353.png	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2022/02/7e787eacba7bc0ff0bc17616f1e745e3-640x353.png	(from https://f-commission.com/news/)
10:27:24	3965/3965	---M--	200	added ('OK')	text/css	etag:%22f7d-5d3844cbaaf00%22	https://f-commission.com/css/contact.css?update=20211219185420	C:/Users/Cneo/Downloads/Testing/f-commission.com/css/contactd62f.css	(from https://f-commission.com/contact/)
10:27:24	86336/86336	---M--	200	added ('OK')	text/css	etag:%2215140-5d3844cc9f140%22	https://f-commission.com/css/form.css?update=20211219185421	C:/Users/Cneo/Downloads/Testing/f-commission.com/css/form200a.css	(from https://f-commission.com/contact/)
10:27:24	15766/15766	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:23%20GMT	https://f-commission.com/news/date/2022/2/	C:/Users/Cneo/Downloads/Testing/f-commission.com/news/date/2022/2/index.html	(from https://f-commission.com/news/)
10:27:24	14605/14605	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2016:27:24%20GMT	https://f-commission.com/news/date/2021/12/	C:/Users/Cneo/Downloads/Testing/f-commission.com/news/date/2021/12/index.html	(from https://f-commission.com/news/)
10:27:24	1995/1995	---M--	200	added ('OK')	text/css	etag:%227cb-5d3844cc9f140%22	https://f-commission.com/css/privacy.css?update=20211219185421	C:/Users/Cneo/Downloads/Testing/f-commission.com/css/privacy200a.css	(from https://f-commission.com/privacy/)
10:27:26	39942/39942	---M--	200	added ('OK')	image/jpeg	etag:%229c06-5f96b26d71500%22	https://f-commission.com/uploads/2023/04/0dd25c0f3a5b5f7a584c300c019da7ac.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2023/04/0dd25c0f3a5b5f7a584c300c019da7ac.jpg	(from https://f-commission.com/project/byyard/)
10:27:26	128512/128512	---M--	200	added ('OK')	image/jpeg	etag:%221f600-6002f2bcfb650%22	https://f-commission.com/uploads/2023/05/PANA1201-1024x683.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2023/05/PANA1201-1024x683.jpg	(from https://f-commission.com/project/byyard/)
10:27:27	308921/308921	---M--	200	added ('OK')	application/javascript	etag:%224b6b9-5d28ad34e5800%22	https://f-commission.com/js/form.js?update=20211207091616	C:/Users/Cneo/Downloads/Testing/f-commission.com/js/form81d1.js	(from https://f-commission.com/contact/)
10:27:27	104156/104156	---M--	200	added ('OK')	image/jpeg	etag:%22196dc-6002f2f953b46%22	https://f-commission.com/uploads/2023/05/PANA1318-1024x683.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2023/05/PANA1318-1024x683.jpg	(from https://f-commission.com/project/byyard/)
10:27:27	138783/138783	---M--	200	added ('OK')	image/jpeg	etag:%2221e1f-6002f38d3b89a%22	https://f-commission.com/uploads/2023/05/PANA1166-1024x683.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2023/05/PANA1166-1024x683.jpg	(from https://f-commission.com/project/byyard/)
10:27:27	120752/120752	---M--	200	added ('OK')	image/jpeg	etag:%221d7b0-6002f8c6b55f3%22	https://f-commission.com/uploads/2023/07/325408120_2311779468983386_1829417851921398747_n-1024x768.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2023/07/325408120_2311779468983386_1829417851921398747_n-1024x768.jpg	(from https://f-commission.com/project/byyard/)
10:27:28	115642/115642	---M--	200	added ('OK')	image/jpeg	etag:%221c3ba-5d3f1f5161f00%22	https://f-commission.com/uploads/2021/12/S5A9918-Editar-1024x683.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/S5A9918-Editar-1024x683.jpg	(from https://f-commission.com/project/tentoten-07-puerto-vallarta/)
10:27:29	116532/116532	---M--	200	added ('OK')	image/jpeg	etag:%221c734-5d3e0c868ce00%22	https://f-commission.com/uploads/2021/12/madoka.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/madoka.jpg	(from https://f-commission.com/project/tentoten-07-puerto-vallarta/)
10:27:30	69716/69716	---M--	200	added ('OK')	image/jpeg	etag:%2211054-5d413648d4400%22	https://f-commission.com/uploads/2021/12/580775899.832288-1-1024x576.jpg	C:/Users/Cneo/Downloads/Testing/f-commission.com/uploads/2021/12/580775899.832288-1-1024x576.jpg	(from https://f-commission.com/project/tentoten-07-puerto-vallarta/)
